uniqueID,site,year,block,row,treat,seedl_nr,height,diam_mm,damage,percentDebark,mort_date,mort_binar,notes,waxHeight_cm,rootCol,waxQual,origNotes,mort2,uniqueIDYear,unIDyearSite,transDamage.x.t,transDamage.x
B7R3chemicalS4,clearcut,2018,7,3,chemical,4,0,0,0,0,2018,1,other,0,,0,other,1,B7R3chemicalS4_2018,B7R3chemicalS4_2018_clearcut,-0.593674658,0
B7R3chemicalS5,clearcut,2018,7,3,chemical,5,48,8.6,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS5_2018,B7R3chemicalS5_2018_clearcut,-0.593674658,0
B7R3chemicalS5,clearcut,2019,7,3,chemical,5,52,8,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS5_2019,B7R3chemicalS5_2019_clearcut,-0.593674658,0
B7R3chemicalS5,clearcut,2020,7,3,chemical,5,47,8.8,0,0,0,0,alive,0,,0,terminal,0,B7R3chemicalS5_2020,B7R3chemicalS5_2020_clearcut,-0.593674658,0
B7R3chemicalS6,clearcut,2018,7,3,chemical,6,27,4.7,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS6_2018,B7R3chemicalS6_2018_clearcut,-0.593674658,0
B7R3chemicalS6,clearcut,2019,7,3,chemical,6,33,6.1,30,10,0,0,alive,0,,0,alive,0,B7R3chemicalS6_2019,B7R3chemicalS6_2019_clearcut,-0.041003791,30
B7R3chemicalS6,clearcut,2020,7,3,chemical,6,41,9.2,0,0,0,0,alive,0,,0,terminal,0,B7R3chemicalS6_2020,B7R3chemicalS6_2020_clearcut,-0.593674658,0
B7R3chemicalS7,clearcut,2018,7,3,chemical,7,50,8.5,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS7_2018,B7R3chemicalS7_2018_clearcut,-0.593674658,0
B7R3chemicalS7,clearcut,2019,7,3,chemical,7,52,9.7,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS7_2019,B7R3chemicalS7_2019_clearcut,-0.593674658,0
B7R3chemicalS7,clearcut,2020,7,3,chemical,7,55,10.6,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS7_2020,B7R3chemicalS7_2020_clearcut,-0.593674658,0
B7R3chemicalS8,clearcut,2018,7,3,chemical,8,43,7.8,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS8_2018,B7R3chemicalS8_2018_clearcut,-0.593674658,0
B7R3chemicalS8,clearcut,2019,7,3,chemical,8,43,8.5,10,10,0,0,alive,0,,0,terminal,0,B7R3chemicalS8_2019,B7R3chemicalS8_2019_clearcut,-0.274589984,10
B7R3chemicalS8,clearcut,2020,7,3,chemical,8,46,9,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS8_2020,B7R3chemicalS8_2020_clearcut,-0.593674658,0
B7R3chemicalS9,clearcut,2018,7,3,chemical,9,34,7.1,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS9_2018,B7R3chemicalS9_2018_clearcut,-0.593674658,0
B7R3chemicalS9,clearcut,2019,7,3,chemical,9,30,4.7,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS9_2019,B7R3chemicalS9_2019_clearcut,-0.593674658,0
B7R3chemicalS9,clearcut,2020,7,3,chemical,9,45,10.6,0,0,0,0,alive,0,,0,alive,0,B7R3chemicalS9_2020,B7R3chemicalS9_2020_clearcut,-0.593674658,0
B7R4glueS1,clearcut,2018,7,4,glue,1,42,7.4,20,10,0,0,alive,0,,0,alive,0,B7R4glueS1_2018,B7R4glueS1_2018_clearcut,-0.142420785,20
B7R4glueS1,clearcut,2019,7,4,glue,1,40,6.2,500,60,0,0,alive,0,,0,alive,0,B7R4glueS1_2019,B7R4glueS1_2019_clearcut,1.662594706,500
B7R4glueS1,clearcut,2020,7,4,glue,1,50,11.2,80,0,0,0,alive,0,,0,alive,0,B7R4glueS1_2020,B7R4glueS1_2020_clearcut,0.308833088,80
B7R4glueS10,clearcut,2018,7,4,glue,10,37,7.4,0,0,0,0,alive,0,,0,alive,0,B7R4glueS10_2018,B7R4glueS10_2018_clearcut,-0.593674658,0
B7R4glueS10,clearcut,2019,7,4,glue,10,40,7.1,0,0,0,0,alive,0,,0,alive,0,B7R4glueS10_2019,B7R4glueS10_2019_clearcut,-0.593674658,0
B7R4glueS10,clearcut,2020,7,4,glue,10,58,12.7,40,0,0,0,alive,0,,0,alive,0,B7R4glueS10_2020,B7R4glueS10_2020_clearcut,0.044494689,40
B7R4glueS2,clearcut,2018,7,4,glue,2,25,4,0,0,0,0,alive,0,,0,alive,0,B7R4glueS2_2018,B7R4glueS2_2018_clearcut,-0.593674658,0
B7R4glueS2,clearcut,2019,7,4,glue,2,41,7.7,0,0,0,0,alive,0,,0,alive,0,B7R4glueS2_2019,B7R4glueS2_2019_clearcut,-0.593674658,0
B7R4glueS2,clearcut,2020,7,4,glue,2,24,5.8,30,0,0,0,alive,0,,0,alive,0,B7R4glueS2_2020,B7R4glueS2_2020_clearcut,-0.041003791,30
B7R4glueS3,clearcut,2018,7,4,glue,3,40,8.6,0,0,0,0,alive,0,,0,alive,0,B7R4glueS3_2018,B7R4glueS3_2018_clearcut,-0.593674658,0
B7R4glueS3,clearcut,2019,7,4,glue,3,42,8.5,500,60,0,0,alive,0,,0,alive,0,B7R4glueS3_2019,B7R4glueS3_2019_clearcut,1.662594706,500
B7R4glueS3,clearcut,2020,7,4,glue,3,31,11.2,50,0,0,0,alive,0,,0,terminal,0,B7R4glueS3_2020,B7R4glueS3_2020_clearcut,0.119820363,50
B7R4glueS4,clearcut,2018,7,4,glue,4,34,6.2,60,30,0,0,alive,0,,0,alive,0,B7R4glueS4_2018,B7R4glueS4_2018_clearcut,0.187919977,60
B7R4glueS4,clearcut,2019,7,4,glue,4,38,8.7,50,50,0,0,alive,0,,0,alive,0,B7R4glueS4_2019,B7R4glueS4_2019_clearcut,0.119820363,50
B7R4glueS4,clearcut,2020,7,4,glue,4,31,10.5,150,0,0,0,alive,0,,0,terminal,0,B7R4glueS4_2020,B7R4glueS4_2020_clearcut,0.642134969,150
B7R4glueS5,clearcut,2018,7,4,glue,5,16,3.4,0,0,0,0,alive,0,,0,alive,0,B7R4glueS5_2018,B7R4glueS5_2018_clearcut,-0.593674658,0
B7R4glueS5,clearcut,2019,7,4,glue,5,41,7.3,0,0,0,0,alive,0,,0,alive,0,B7R4glueS5_2019,B7R4glueS5_2019_clearcut,-0.593674658,0
B7R4glueS5,clearcut,2020,7,4,glue,5,41,9.1,0,0,0,0,alive,0,,0,alive,0,B7R4glueS5_2020,B7R4glueS5_2020_clearcut,-0.593674658,0
B7R4glueS6,clearcut,2018,7,4,glue,6,43,7.1,0,0,0,0,alive,0,,0,alive,0,B7R4glueS6_2018,B7R4glueS6_2018_clearcut,-0.593674658,0
B7R4glueS6,clearcut,2019,7,4,glue,6,23,8.4,0,0,0,0,alive,0,,0,alive,0,B7R4glueS6_2019,B7R4glueS6_2019_clearcut,-0.593674658,0
B7R4glueS6,clearcut,2020,7,4,glue,6,49,11.7,30,0,0,0,alive,0,,0,alive,0,B7R4glueS6_2020,B7R4glueS6_2020_clearcut,-0.041003791,30
B7R4glueS7,clearcut,2018,7,4,glue,7,0,0,130,60,2018,1,Hylobius,0,,0,Hylobius,1,B7R4glueS7_2018,B7R4glueS7_2018_clearcut,0.556801494,130
B7R4glueS8,clearcut,2018,7,4,glue,8,42,6,40,20,0,0,alive,0,,0,alive,0,B7R4glueS8_2018,B7R4glueS8_2018_clearcut,0.044494689,40
B7R4glueS8,clearcut,2019,7,4,glue,8,33,11,900,90,0,0,alive,0,,0,alive,0,B7R4glueS8_2019,B7R4glueS8_2019_clearcut,2.433428346,900
B7R4glueS8,clearcut,2020,7,4,glue,8,56,15.9,90,0,0,0,alive,0,,0,alive,0,B7R4glueS8_2020,B7R4glueS8_2020_clearcut,0.363579363,90
B7R4glueS9,clearcut,2018,7,4,glue,9,42,6.3,0,0,0,0,alive,0,,0,alive,0,B7R4glueS9_2018,B7R4glueS9_2018_clearcut,-0.593674658,0
B7R4glueS9,clearcut,2019,7,4,glue,9,26,6.1,30,10,0,0,alive,0,,0,alive,0,B7R4glueS9_2019,B7R4glueS9_2019_clearcut,-0.041003791,30
B7R4glueS9,clearcut,2020,7,4,glue,9,47,7.7,20,0,0,0,alive,0,,0,alive,0,B7R4glueS9_2020,B7R4glueS9_2020_clearcut,-0.142420785,20
B7R5wax CS1,clearcut,2018,7,5,wax C,1,50,9.3,0,0,0,0,alive,0,,0,alive,0,B7R5wax CS1_2018,B7R5wax CS1_2018_clearcut,-0.593674658,0
B7R5wax CS1,clearcut,2019,7,5,wax C,1,61,11.6,630,100,0,0,alive,0,,3,alive,0,B7R5wax CS1_2019,B7R5wax CS1_2019_clearcut,1.938981422,630
B7R5wax CS1,clearcut,2020,7,5,wax C,1,54,8.2,260,0,0,0,alive,0,,3,terminal,0,B7R5wax CS1_2020,B7R5wax CS1_2020_clearcut,1.033344319,260
B7R5wax CS10,clearcut,2018,7,5,wax C,10,61,10.2,0,0,0,0,alive,0,,1,alive,0,B7R5wax CS10_2018,B7R5wax CS10_2018_clearcut,-0.593674658,0
B7R5wax CS10,clearcut,2019,7,5,wax C,10,51,9.5,0,0,0,0,alive,0,,3,alive,0,B7R5wax CS10_2019,B7R5wax CS10_2019_clearcut,-0.593674658,0
B7R5wax CS10,clearcut,2020,7,5,wax C,10,50,10.5,700,0,0,0,alive,0,,3,terminal,0,B7R5wax CS10_2020,B7R5wax CS10_2020_clearcut,2.075979256,700
B7R5wax CS2,clearcut,2018,7,5,wax C,2,64,11.4,0,0,0,0,alive,0,,0,alive,0,B7R5wax CS2_2018,B7R5wax CS2_2018_clearcut,-0.593674658,0
B7R5wax CS2,clearcut,2019,7,5,wax C,2,58,7.7,930,100,0,0,alive,0,,4,alive,0,B7R5wax CS2_2019,B7R5wax CS2_2019_clearcut,2.483466497,930
B7R5wax CS2,clearcut,2020,7,5,wax C,2,60,10.6,0,0,0,0,alive,0,Z,0,alive,0,B7R5wax CS2_2020,B7R5wax CS2_2020_clearcut,-0.593674658,0
B7R5wax CS3,clearcut,2018,7,5,wax C,3,0,0,0,0,2018,1,other,0,,0,other,1,B7R5wax CS3_2018,B7R5wax CS3_2018_clearcut,-0.593674658,0
B7R5wax CS4,clearcut,2018,7,5,wax C,4,40,9.4,0,0,0,0,alive,0,,3,alive,0,B7R5wax CS4_2018,B7R5wax CS4_2018_clearcut,-0.593674658,0
B7R5wax CS4,clearcut,2019,7,5,wax C,4,53,8,160,50,0,0,alive,0,,1,alive,0,B7R5wax CS4_2019,B7R5wax CS4_2019_clearcut,0.682664036,160
B7R5wax CS4,clearcut,2020,7,5,wax C,4,53,12.7,0,0,0,0,alive,0,,3,alive,0,B7R5wax CS4_2020,B7R5wax CS4_2020_clearcut,-0.593674658,0
B7R5wax CS5,clearcut,2018,7,5,wax C,5,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B7R5wax CS5_2018,B7R5wax CS5_2018_clearcut,-0.593674658,0
B7R5wax CS6,clearcut,2018,7,5,wax C,6,0,0,0,0,2018,1,other,0,,1,other,1,B7R5wax CS6_2018,B7R5wax CS6_2018_clearcut,-0.593674658,0
B7R5wax CS7,clearcut,2018,7,5,wax C,7,48,7.2,0,0,0,0,alive,0,,1,alive,0,B7R5wax CS7_2018,B7R5wax CS7_2018_clearcut,-0.593674658,0
B7R5wax CS7,clearcut,2019,7,5,wax C,7,43,9.5,20,10,0,0,alive,0,,2,alive,0,B7R5wax CS7_2019,B7R5wax CS7_2019_clearcut,-0.142420785,20
B7R5wax CS7,clearcut,2020,7,5,wax C,7,0,0,0,0,2020,1,other,0,,0,other,1,B7R5wax CS7_2020,B7R5wax CS7_2020_clearcut,-0.593674658,0
B7R5wax CS8,clearcut,2018,7,5,wax C,8,37,7.3,0,0,0,0,alive,0,,0,terminal,0,B7R5wax CS8_2018,B7R5wax CS8_2018_clearcut,-0.593674658,0
B7R5wax CS8,clearcut,2019,7,5,wax C,8,0,0,0,0,2019,1,other,0,,0,other,1,B7R5wax CS8_2019,B7R5wax CS8_2019_clearcut,-0.593674658,0
B7R5wax CS9,clearcut,2018,7,5,wax C,9,58,9.7,0,0,0,0,alive,0,,2,alive,0,B7R5wax CS9_2018,B7R5wax CS9_2018_clearcut,-0.593674658,0
B7R5wax CS9,clearcut,2019,7,5,wax C,9,59,11.8,0,0,0,0,alive,0,,1,alive,0,B7R5wax CS9_2019,B7R5wax CS9_2019_clearcut,-0.593674658,0
B7R5wax CS9,clearcut,2020,7,5,wax C,9,0,0,600,0,2020,1,Hylobius,0,,2,Hylobius,1,B7R5wax CS9_2020,B7R5wax CS9_2020_clearcut,1.877944595,600
B7R6collarS1,clearcut,2018,7,6,collar,1,24,3.1,0,0,0,0,alive,0,,0,alive,0,B7R6collarS1_2018,B7R6collarS1_2018_clearcut,-0.593674658,0
B7R6collarS1,clearcut,2019,7,6,collar,1,30,6.1,1100,100,0,0,alive,0,,0,alive,0,B7R6collarS1_2019,B7R6collarS1_2019_clearcut,2.752913631,1100
B7R6collarS1,clearcut,2020,7,6,collar,1,31,8.1,0,0,0,0,alive,0,,2,alive,0,B7R6collarS1_2020,B7R6collarS1_2020_clearcut,-0.593674658,0
B7R6collarS10,clearcut,2018,7,6,collar,10,31,4.2,0,0,0,0,alive,0,,0,alive,0,B7R6collarS10_2018,B7R6collarS10_2018_clearcut,-0.593674658,0
B7R6collarS10,clearcut,2019,7,6,collar,10,27,4.2,0,0,0,0,alive,0,,0,alive,0,B7R6collarS10_2019,B7R6collarS10_2019_clearcut,-0.593674658,0
B7R6collarS10,clearcut,2020,7,6,collar,10,47,9.5,0,0,0,0,alive,0,Z,0,alive,0,B7R6collarS10_2020,B7R6collarS10_2020_clearcut,-0.593674658,0
B7R6collarS2,clearcut,2018,7,6,collar,2,21,3.1,0,0,0,0,alive,0,,0,alive,0,B7R6collarS2_2018,B7R6collarS2_2018_clearcut,-0.593674658,0
B7R6collarS2,clearcut,2019,7,6,collar,2,33,5.8,0,0,0,0,alive,0,,0,alive,0,B7R6collarS2_2019,B7R6collarS2_2019_clearcut,-0.593674658,0
B7R6collarS2,clearcut,2020,7,6,collar,2,41,7,0,0,0,0,alive,0,O,0,alive,0,B7R6collarS2_2020,B7R6collarS2_2020_clearcut,-0.593674658,0
B7R6collarS3,clearcut,2018,7,6,collar,3,27,4.1,0,0,0,0,alive,0,,0,alive,0,B7R6collarS3_2018,B7R6collarS3_2018_clearcut,-0.593674658,0
B7R6collarS3,clearcut,2019,7,6,collar,3,0,0,0,0,2019,1,Hylastes,0,,0,Hylastes,1,B7R6collarS3_2019,B7R6collarS3_2019_clearcut,-0.593674658,0
B7R6collarS4,clearcut,2018,7,6,collar,4,29,4.2,0,0,0,0,alive,0,,0,alive,0,B7R6collarS4_2018,B7R6collarS4_2018_clearcut,-0.593674658,0
B7R6collarS4,clearcut,2019,7,6,collar,4,36,6.2,0,0,0,0,alive,0,,0,alive,0,B7R6collarS4_2019,B7R6collarS4_2019_clearcut,-0.593674658,0
B7R6collarS4,clearcut,2020,7,6,collar,4,42,8.2,0,0,0,0,alive,0,,2,alive,0,B7R6collarS4_2020,B7R6collarS4_2020_clearcut,-0.593674658,0
B7R6collarS5,clearcut,2018,7,6,collar,5,37,5.7,0,0,0,0,alive,0,,0,alive,0,B7R6collarS5_2018,B7R6collarS5_2018_clearcut,-0.593674658,0
B7R6collarS5,clearcut,2019,7,6,collar,5,41,5.2,0,0,0,0,alive,0,,0,alive,0,B7R6collarS5_2019,B7R6collarS5_2019_clearcut,-0.593674658,0
B7R6collarS5,clearcut,2020,7,6,collar,5,42,10.3,0,0,0,0,alive,0,Z,0,alive,0,B7R6collarS5_2020,B7R6collarS5_2020_clearcut,-0.593674658,0
B7R6collarS6,clearcut,2018,7,6,collar,6,32,31,0,0,0,0,alive,0,,0,alive,0,B7R6collarS6_2018,B7R6collarS6_2018_clearcut,-0.593674658,0
B7R6collarS6,clearcut,2019,7,6,collar,6,39,5.5,0,0,0,0,alive,0,,0,alive,0,B7R6collarS6_2019,B7R6collarS6_2019_clearcut,-0.593674658,0
B7R6collarS6,clearcut,2020,7,6,collar,6,51,8,100,0,0,0,alive,0,Z,0,alive,0,B7R6collarS6_2020,B7R6collarS6_2020_clearcut,0.415359677,100
B7R6collarS7,clearcut,2018,7,6,collar,7,34,5.9,0,0,0,0,alive,0,,0,alive,0,B7R6collarS7_2018,B7R6collarS7_2018_clearcut,-0.593674658,0
B7R6collarS7,clearcut,2019,7,6,collar,7,38,6.9,0,0,0,0,alive,0,,0,alive,0,B7R6collarS7_2019,B7R6collarS7_2019_clearcut,-0.593674658,0
B7R6collarS7,clearcut,2020,7,6,collar,7,43,9.6,500,0,0,0,alive,0,Z,0,alive,0,B7R6collarS7_2020,B7R6collarS7_2020_clearcut,1.662594706,500
B7R6collarS8,clearcut,2018,7,6,collar,8,34,5.2,0,0,0,0,alive,0,,0,alive,0,B7R6collarS8_2018,B7R6collarS8_2018_clearcut,-0.593674658,0
B7R6collarS8,clearcut,2019,7,6,collar,8,32,5.7,0,0,0,0,alive,0,,0,alive,0,B7R6collarS8_2019,B7R6collarS8_2019_clearcut,-0.593674658,0
B7R6collarS8,clearcut,2020,7,6,collar,8,0,0,0,0,2020,1,other,0,,0,other,1,B7R6collarS8_2020,B7R6collarS8_2020_clearcut,-0.593674658,0
B7R6collarS9,clearcut,2018,7,6,collar,9,33,4.3,0,0,0,0,alive,0,,0,alive,0,B7R6collarS9_2018,B7R6collarS9_2018_clearcut,-0.593674658,0
B7R6collarS9,clearcut,2019,7,6,collar,9,0,0,0,0,2019,1,other,0,,0,other,1,B7R6collarS9_2019,B7R6collarS9_2019_clearcut,-0.593674658,0
B8R1chemicalS1,clearcut,2018,8,1,chemical,1,62,8.4,0,0,0,0,alive,0,,0,alive,0,B8R1chemicalS1_2018,B8R1chemicalS1_2018_clearcut,-0.593674658,0
B8R1chemicalS1,clearcut,2019,8,1,chemical,1,65,10.5,0,0,0,0,alive,0,,0,alive,0,B8R1chemicalS1_2019,B8R1chemicalS1_2019_clearcut,-0.593674658,0
B8R1chemicalS1,clearcut,2020,8,1,chemical,1,67,12.1,20,0,0,0,alive,0,,0,alive,0,B8R1chemicalS1_2020,B8R1chemicalS1_2020_clearcut,-0.142420785,20
B8R1chemicalS10,clearcut,2018,8,1,chemical,10,0,0,10,10,2018,1,other,0,,0,other,1,B8R1chemicalS10_2018,B8R1chemicalS10_2018_clearcut,-0.274589984,10
B8R1chemicalS2,clearcut,2018,8,1,chemical,2,0,0,180,70,2018,1,Hylobius,0,,0,Hylobius,1,B8R1chemicalS2_2018,B8R1chemicalS2_2018_clearcut,0.760086961,180
B8R1chemicalS3,clearcut,2018,8,1,chemical,3,65,10.3,60,30,0,0,alive,0,,0,alive,0,B8R1chemicalS3_2018,B8R1chemicalS3_2018_clearcut,0.187919977,60
B8R1chemicalS3,clearcut,2019,8,1,chemical,3,67,13.5,0,0,0,0,alive,0,,0,alive,0,B8R1chemicalS3_2019,B8R1chemicalS3_2019_clearcut,-0.593674658,0
B8R1chemicalS3,clearcut,2020,8,1,chemical,3,76,16.7,0,0,0,0,alive,0,,0,alive,0,B8R1chemicalS3_2020,B8R1chemicalS3_2020_clearcut,-0.593674658,0
B8R1chemicalS4,clearcut,2018,8,1,chemical,4,32,4.6,50,20,0,0,alive,0,,0,alive,0,B8R1chemicalS4_2018,B8R1chemicalS4_2018_clearcut,0.119820363,50
B8R1chemicalS4,clearcut,2019,8,1,chemical,4,0,0,0,0,2019,1,other,0,,0,other,1,B8R1chemicalS4_2019,B8R1chemicalS4_2019_clearcut,-0.593674658,0
B8R1chemicalS5,clearcut,2018,8,1,chemical,5,26,3.8,0,0,0,0,alive,0,,0,alive,0,B8R1chemicalS5_2018,B8R1chemicalS5_2018_clearcut,-0.593674658,0
B8R1chemicalS5,clearcut,2019,8,1,chemical,5,0,0,0,0,2019,1,Hylastes,0,,0,Hylastes,1,B8R1chemicalS5_2019,B8R1chemicalS5_2019_clearcut,-0.593674658,0
B8R1chemicalS6,clearcut,2018,8,1,chemical,6,76,10.7,40,10,0,0,alive,0,,0,alive,0,B8R1chemicalS6_2018,B8R1chemicalS6_2018_clearcut,0.044494689,40
B8R1chemicalS6,clearcut,2019,8,1,chemical,6,74,11.5,100,10,0,0,alive,0,,0,alive,0,B8R1chemicalS6_2019,B8R1chemicalS6_2019_clearcut,0.415359677,100
B8R1chemicalS6,clearcut,2020,8,1,chemical,6,75,12.9,20,0,0,0,alive,0,,0,alive,0,B8R1chemicalS6_2020,B8R1chemicalS6_2020_clearcut,-0.142420785,20
B8R1chemicalS7,clearcut,2018,8,1,chemical,7,0,0,0,0,2018,1,other,0,,0,other,1,B8R1chemicalS7_2018,B8R1chemicalS7_2018_clearcut,-0.593674658,0
B8R1chemicalS8,clearcut,2018,8,1,chemical,8,43,5.7,20,10,0,0,alive,0,,0,alive,0,B8R1chemicalS8_2018,B8R1chemicalS8_2018_clearcut,-0.142420785,20
B8R1chemicalS8,clearcut,2019,8,1,chemical,8,43,9.2,0,0,0,0,alive,0,,0,alive,0,B8R1chemicalS8_2019,B8R1chemicalS8_2019_clearcut,-0.593674658,0
B8R1chemicalS8,clearcut,2020,8,1,chemical,8,15,6.5,0,0,0,0,alive,0,,0,terminal,0,B8R1chemicalS8_2020,B8R1chemicalS8_2020_clearcut,-0.593674658,0
B8R1chemicalS9,clearcut,2018,8,1,chemical,9,0,0,40,20,2018,1,other,0,,0,other,1,B8R1chemicalS9_2018,B8R1chemicalS9_2018_clearcut,0.044494689,40
B8R2wax FS1,clearcut,2018,8,2,wax F,1,43,7.6,0,0,0,0,alive,0,,0,alive,0,B8R2wax FS1_2018,B8R2wax FS1_2018_clearcut,-0.593674658,0
B8R2wax FS1,clearcut,2019,8,2,wax F,1,39,9.4,120,30,0,0,alive,0,,1,alive,0,B8R2wax FS1_2019,B8R2wax FS1_2019_clearcut,0.511667075,120
B8R2wax FS1,clearcut,2020,8,2,wax F,1,42,6.9,0,0,0,0,alive,0,,3,alive,0,B8R2wax FS1_2020,B8R2wax FS1_2020_clearcut,-0.593674658,0
B8R2wax FS10,clearcut,2018,8,2,wax F,10,48,10.9,0,0,0,0,alive,0,,2,alive,0,B8R2wax FS10_2018,B8R2wax FS10_2018_clearcut,-0.593674658,0
B8R2wax FS10,clearcut,2019,8,2,wax F,10,48,11.5,80,20,0,0,alive,0,,2,alive,0,B8R2wax FS10_2019,B8R2wax FS10_2019_clearcut,0.308833088,80
B8R2wax FS10,clearcut,2020,8,2,wax F,10,52,15,0,0,0,0,alive,0,,3,alive,0,B8R2wax FS10_2020,B8R2wax FS10_2020_clearcut,-0.593674658,0
B8R2wax FS2,clearcut,2018,8,2,wax F,2,66,11.6,0,0,0,0,alive,0,,0,terminal,0,B8R2wax FS2_2018,B8R2wax FS2_2018_clearcut,-0.593674658,0
B8R2wax FS2,clearcut,2019,8,2,wax F,2,0,0,0,0,2019,1,other,0,,0,human,1,B8R2wax FS2_2019,B8R2wax FS2_2019_clearcut,-0.593674658,0
B8R2wax FS3,clearcut,2018,8,2,wax F,3,36,5.4,0,0,0,0,alive,0,,3,alive,0,B8R2wax FS3_2018,B8R2wax FS3_2018_clearcut,-0.593674658,0
B8R2wax FS3,clearcut,2019,8,2,wax F,3,39,5.2,800,100,0,0,alive,0,,4,alive,0,B8R2wax FS3_2019,B8R2wax FS3_2019_clearcut,2.260305424,800
B8R2wax FS3,clearcut,2020,8,2,wax F,3,0,0,760,0,2020,1,Hylobius,0,,4,Hylobius,1,B8R2wax FS3_2020,B8R2wax FS3_2020_clearcut,2.188041035,760
B8R2wax FS4,clearcut,2018,8,2,wax F,4,18,3.5,0,0,0,0,alive,0,,0,alive,0,B8R2wax FS4_2018,B8R2wax FS4_2018_clearcut,-0.593674658,0
B8R2wax FS4,clearcut,2019,8,2,wax F,4,22,5,0,0,0,0,alive,0,,2,alive,0,B8R2wax FS4_2019,B8R2wax FS4_2019_clearcut,-0.593674658,0
B8R2wax FS4,clearcut,2020,8,2,wax F,4,36,6.9,0,0,0,0,alive,0,,3,alive,0,B8R2wax FS4_2020,B8R2wax FS4_2020_clearcut,-0.593674658,0
B8R2wax FS5,clearcut,2018,8,2,wax F,5,46,8.3,0,0,0,0,alive,0,,0,alive,0,B8R2wax FS5_2018,B8R2wax FS5_2018_clearcut,-0.593674658,0
B8R2wax FS5,clearcut,2019,8,2,wax F,5,49,8.9,640,100,0,0,alive,0,,2,alive,0,B8R2wax FS5_2019,B8R2wax FS5_2019_clearcut,1.95900273,640
B8R2wax FS5,clearcut,2020,8,2,wax F,5,0,0,540,0,2020,1,Hylobius,0,,2,Hylobius,1,B8R2wax FS5_2020,B8R2wax FS5_2020_clearcut,1.751109247,540
B8R2wax FS6,clearcut,2018,8,2,wax F,6,62,11.1,0,0,0,0,alive,0,,0,alive,0,B8R2wax FS6_2018,B8R2wax FS6_2018_clearcut,-0.593674658,0
B8R2wax FS6,clearcut,2019,8,2,wax F,6,67,12.5,760,100,0,0,alive,0,,3,alive,0,B8R2wax FS6_2019,B8R2wax FS6_2019_clearcut,2.188041035,760
B8R2wax FS6,clearcut,2020,8,2,wax F,6,0,0,850,0,2020,1,Hylobius,0,,3,Hylobius,1,B8R2wax FS6_2020,B8R2wax FS6_2020_clearcut,2.348140675,850
B8R2wax FS7,clearcut,2018,8,2,wax F,7,33,6,0,0,0,0,alive,0,,3,alive,0,B8R2wax FS7_2018,B8R2wax FS7_2018_clearcut,-0.593674658,0
B8R2wax FS7,clearcut,2019,8,2,wax F,7,36,8.5,760,100,0,0,alive,0,,3,alive,0,B8R2wax FS7_2019,B8R2wax FS7_2019_clearcut,2.188041035,760
B8R2wax FS7,clearcut,2020,8,2,wax F,7,0,0,0,0,2020,1,other,0,,0,other,1,B8R2wax FS7_2020,B8R2wax FS7_2020_clearcut,-0.593674658,0
B8R2wax FS8,clearcut,2018,8,2,wax F,8,47,8.2,0,0,0,0,alive,0,,1,alive,0,B8R2wax FS8_2018,B8R2wax FS8_2018_clearcut,-0.593674658,0
B8R2wax FS8,clearcut,2019,8,2,wax F,8,0,0,400,100,2019,1,Hylobius,0,,1,Hylobius,1,B8R2wax FS8_2019,B8R2wax FS8_2019_clearcut,1.424394012,400
B8R2wax FS9,clearcut,2018,8,2,wax F,9,56,8.7,0,0,0,0,alive,0,,2,alive,0,B8R2wax FS9_2018,B8R2wax FS9_2018_clearcut,-0.593674658,0
B8R2wax FS9,clearcut,2019,8,2,wax F,9,85,11.7,1050,100,0,0,alive,0,,2,alive,0,B8R2wax FS9_2019,B8R2wax FS9_2019_clearcut,2.675970282,1050
B8R2wax FS9,clearcut,2020,8,2,wax F,9,77,20,100,0,0,0,alive,0,,4,alive,0,B8R2wax FS9_2020,B8R2wax FS9_2020_clearcut,0.415359677,100
B8R3collarS1,clearcut,2018,8,3,collar,1,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B8R3collarS1_2018,B8R3collarS1_2018_clearcut,-0.593674658,0
B8R3collarS10,clearcut,2018,8,3,collar,10,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B8R3collarS10_2018,B8R3collarS10_2018_clearcut,-0.593674658,0
B8R3collarS2,clearcut,2018,8,3,collar,2,34,4.8,0,0,0,0,alive,0,,0,alive,0,B8R3collarS2_2018,B8R3collarS2_2018_clearcut,-0.593674658,0
B8R3collarS2,clearcut,2019,8,3,collar,2,35,8.4,150,50,0,0,alive,0,,0,alive,0,B8R3collarS2_2019,B8R3collarS2_2019_clearcut,0.642134969,150
